secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,84,0.00991835,35.7061,0,0,-1.8,54.34794400,24.41545700,0,-4.03293,-255,0,-255,0,0,0,0,0,0,0,0
2,86,89,0.0118768,29.975,0,0,-1.64,54.34794100,24.41547440,0,8.16956,-255,0,-255,0,0,0,0,0,0,0,0
3,86,89,0.0138353,24.2439,0,0,-1.48,54.34793800,24.41549180,0,8.16956,-255,0,-255,0,0,0,0,0,0,0,0
4,86,89,0.0157938,18.5128,0,0,-1.32,54.34793500,24.41550920,0,8.16956,-255,0,-255,0,0,0,0,0,0,0,0
5,86,89,0.0177523,12.7817,0,0,-1.16,54.34793200,24.41552660,0,8.16956,-255,0,-255,0,0,0,0,0,0,0,0
6,86,89,0.0197108,7.05057,0,0,-1,54.34792900,24.41554400,0,8.16956,-255,0,-255,0,0,0,0,0,0,0,0
7,86,89,0.0293934,34.8574,0,0,-1.6,54.34791400,24.41563000,0,-6.19667,-255,0,-255,0,0,0,0,0,0,0,0
8,85,92,0.0340786,25.862,0,0,-1.8,54.34790600,24.41567150,0,-4.26881,-255,0,-255,0,0,0,0,0,0,0,0
9,85,92,0.0387637,16.8665,0,0,-2,54.34789800,24.41571300,0,-4.26881,-255,0,-255,0,0,0,0,0,0,0,0
10,83,92,0.0437155,17.1065,0,0,-1.9,54.34789250,24.41575725,0,2.41,-255,0,-255,0,0,0,0,0,0,0,0
11,83,92,0.0486673,17.3465,0,0,-1.8,54.34788700,24.41580150,0,3.01524,-255,0,-255,0,0,0,0,0,0,0,0
12,83,92,0.0536191,17.5865,0,0,-1.7,54.34788150,24.41584575,0,2.40023,-255,0,-255,0,0,0,0,0,0,0,0
13,83,92,0.0585709,17.8264,0,0,-1.6,54.34787600,24.41589000,0,1.78523,-255,0,-255,0,0,0,0,0,0,0,0
14,85,95,0.0637046,18.0448,0,0,-1.53333,54.34787167,24.41593600,0,1.09813,-255,0,-255,0,0,0,0,0,0,0,0
15,85,95,0.0688384,18.2631,0,0,-1.46667,54.34786733,24.41598200,0,0.411034,-255,0,-255,0,0,0,0,0,0,0,0
16,85,95,0.0739721,18.4815,0,0,-1.4,54.34786300,24.41602800,0,-0.276062,-255,0,-255,0,0,0,0,0,0,0,0
17,85,99,0.0790258,18.1934,0,0,-1,54.34785600,24.41607300,0,1.1351,-255,0,-255,0,0,0,0,0,0,0,0
18,85,102,0.0840221,17.9865,0,0,-0.8,54.34784600,24.41611700,0,1.96228,-255,0,-255,0,0,0,0,0,0,0,0
19,85,106,0.0888716,17.4582,0,0,-1,54.34783800,24.41616000,0,1.97675,-255,0,-255,0,0,0,0,0,0,0,0
20,85,106,0.0935646,16.895,0,0,-1,54.34782700,24.41620100,0,1.7748,-255,0,-255,0,0,0,0,0,0,0,0
21,85,112,0.098498,17.76,0,0,-1.2,54.34781500,24.41624400,0,1.16745,-255,0,-255,0,0,0,0,0,0,0,0
22,84,116,0.103201,17.3459,0,0,-1.2,54.34780950,24.41628600,0,0.965505,-255,0,-255,0,0,0,0,0,0,0,0
23,84,116,0.107905,16.9318,0,0,-1.2,54.34780400,24.41632800,0,0.763558,-255,0,-255,0,0,0,0,0,0,0,0
24,82,119,0.112204,16.4473,0,0,-1.26667,54.34780400,24.41636667,0,0.478643,-255,0,-255,0,0,0,0,0,0,0,0
25,82,119,0.116504,15.9628,0,0,-1.33333,54.34780400,24.41640533,0,0.193728,-255,0,-255,0,0,0,0,0,0,0,0
26,82,119,0.120803,15.4783,0,0,-1.4,54.34780400,24.41644400,0,-0.0911871,-255,0,-255,0,0,0,0,0,0,0,0
27,80,122,0.125142,15.5254,0,0,-1.33333,54.34781200,24.41648233,0,-0.72903,-255,0,-255,0,0,0,0,0,0,0,0
28,80,122,0.129481,15.5725,0,0,-1.26667,54.34782000,24.41652067,0,-0.975676,-255,0,-255,0,0,0,0,0,0,0,0
29,80,122,0.133819,15.6195,0,0,-1.2,54.34782800,24.41655900,0,-0.409609,-255,0,-255,0,0,0,0,0,0,0,0
30,81,124,0.138049,15.4885,0,0,-1.26667,54.34783600,24.41659633,0,-0.56723,-255,0,-255,0,0,0,0,0,0,0,0
31,81,124,0.142279,15.3575,0,0,-1.33333,54.34784400,24.41663367,0,-0.319446,-255,0,-255,0,0,0,0,0,0,0,0
32,81,124,0.146508,15.2264,0,0,-1.4,54.34785200,24.41667100,0,-0.477066,-255,0,-255,0,0,0,0,0,0,0,0
33,81,127,0.151122,15.6876,0,0,-1.4,54.34785600,24.41671233,0,-0.477066,-255,0,-255,0,0,0,0,0,0,0,0
34,81,127,0.155736,16.1488,0,0,-1.4,54.34786000,24.41675367,0,-0.322011,-255,0,-255,0,0,0,0,0,0,0,0
35,81,127,0.16035,16.6099,0,0,-1.4,54.34786400,24.41679500,0,-0.166956,-255,0,-255,0,0,0,0,0,0,0,0
36,82,128,0.16446,16.0057,0,0,-1.4,54.34785333,24.41683067,0,-0.0119001,-255,0,-255,0,0,0,0,0,0,0,0
37,82,128,0.16857,15.4015,0,0,-1.4,54.34784267,24.41686633,0,-0.165554,-255,0,-255,0,0,0,0,0,0,0,0
38,82,128,0.172681,14.7973,0,0,-1.4,54.34783200,24.41690200,0,-0.319208,-255,0,-255,0,0,0,0,0,0,0,0
39,82,131,0.176869,14.8907,0,0,-1.4,54.34780433,24.41693000,0,-0.472862,-255,0,-255,0,0,0,0,0,0,0,0
40,82,131,0.181057,14.984,0,0,-1.4,54.34777667,24.41695800,0,-0.315241,-255,0,-255,0,0,0,0,0,0,0,0
41,82,131,0.185245,15.0773,0,0,-1.4,54.34774900,24.41698600,0,-0.157621,-255,0,-255,0,0,0,0,0,0,0,0
42,82,132,0.189441,15.0917,0,0,-1.4,54.34771200,24.41700300,0,0,-255,0,-255,0,0,0,0,0,0,0,0
43,82,132,0.193638,15.1061,0,0,-1.4,54.34767500,24.41702000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
44,82,135,0.197691,14.9777,0,0,-1.4,54.34763500,24.41701850,0,0,-255,0,-255,0,0,0,0,0,0,0,0
45,82,135,0.201744,14.8492,0,0,-1.4,54.34759500,24.41701700,0,0,-255,0,-255,0,0,0,0,0,0,0,0
46,82,135,0.205798,14.7208,0,0,-1.4,54.34755500,24.41701550,0,0,-255,0,-255,0,0,0,0,0,0,0,0
47,82,135,0.209851,14.5923,0,0,-1.4,54.34751500,24.41701400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
48,83,138,0.214517,15.0332,0,0,-1.48,54.34747720,24.41699000,0,-0.171461,-255,0,-255,0,0,0,0,0,0,0,0
49,83,138,0.219183,15.4741,0,0,-1.56,54.34743940,24.41696600,0,-0.342921,-255,0,-255,0,0,0,0,0,0,0,0
50,83,138,0.223849,15.915,0,0,-1.64,54.34740160,24.41694200,0,-0.514382,-255,0,-255,0,0,0,0,0,0,0,0
51,83,138,0.228514,16.356,0,0,-1.72,54.34736380,24.41691800,0,-0.685843,-255,0,-255,0,0,0,0,0,0,0,0
52,83,138,0.23318,16.7969,0,0,-1.8,54.34732600,24.41689400,0,-0.857303,-255,0,-255,0,0,0,0,0,0,0,0
53,82,135,0.237631,16.6029,0,0,-1.8,54.34728525,24.41687900,0,-0.857303,-255,0,-255,0,0,0,0,0,0,0,0
54,82,135,0.242081,16.409,0,0,-1.8,54.34724450,24.41686400,0,-0.857303,-255,0,-255,0,0,0,0,0,0,0,0
55,82,135,0.246531,16.2151,0,0,-1.8,54.34720375,24.41684900,0,-0.857303,-255,0,-255,0,0,0,0,0,0,0,0
56,82,135,0.250981,16.0211,0,0,-1.8,54.34716300,24.41683400,0,-0.857303,-255,0,-255,0,0,0,0,0,0,0,0
57,82,135,0.255604,16.3306,0,0,-1.7,54.34711800,24.41682700,0,-0.640959,-255,0,-255,0,0,0,0,0,0,0,0
58,82,135,0.260226,16.6401,0,0,-1.6,54.34707300,24.41682000,0,-0.253153,-255,0,-255,0,0,0,0,0,0,0,0
59,82,135,0.26454,16.4183,0,0,-1.52,54.34703040,24.41682080,0,0.103743,-255,0,-255,0,0,0,0,0,0,0,0
60,82,135,0.268854,16.1965,0,0,-1.44,54.34698780,24.41682160,0,0.46064,-255,0,-255,0,0,0,0,0,0,0,0
61,82,135,0.273168,15.9746,0,0,-1.36,54.34694520,24.41682240,0,0.817536,-255,0,-255,0,0,0,0,0,0,0,0
62,82,135,0.277483,15.7528,0,0,-1.28,54.34690260,24.41682320,0,1.17443,-255,0,-255,0,0,0,0,0,0,0,0
63,82,135,0.281797,15.531,0,0,-1.2,54.34686000,24.41682400,0,1.35987,-255,0,-255,0,0,0,0,0,0,0,0
64,82,135,0.286173,15.643,0,0,-1.2,54.34681700,24.41682800,0,1.35987,-255,0,-255,0,0,0,0,0,0,0,0
65,82,135,0.29055,15.7551,0,0,-1.2,54.34677400,24.41683200,0,1.35987,-255,0,-255,0,0,0,0,0,0,0,0
66,82,136,0.294978,15.7928,0,0,-1.24,54.34673040,24.41683520,0,1.26955,-255,0,-255,0,0,0,0,0,0,0,0
67,82,136,0.299407,15.8305,0,0,-1.28,54.34668680,24.41683840,0,0.962888,-255,0,-255,0,0,0,0,0,0,0,0
68,82,136,0.303836,15.8683,0,0,-1.32,54.34664320,24.41684160,0,0.656226,-255,0,-255,0,0,0,0,0,0,0,0
69,82,136,0.308265,15.906,0,0,-1.36,54.34659960,24.41684480,0,0.380472,-255,0,-255,0,0,0,0,0,0,0,0
70,82,136,0.312694,15.9437,0,0,-1.4,54.34655600,24.41684800,0,0.104719,-255,0,-255,0,0,0,0,0,0,0,0
71,82,137,0.317268,16.1185,0,0,-1.33333,54.34651100,24.41685167,0,0.0650201,-255,0,-255,0,0,0,0,0,0,0,0
72,82,137,0.321843,16.2933,0,0,-1.26667,54.34646600,24.41685533,0,0.0253214,-255,0,-255,0,0,0,0,0,0,0,0
73,82,137,0.326417,16.468,0,0,-1.2,54.34642100,24.41685900,0,-0.0143773,-255,0,-255,0,0,0,0,0,0,0,0
74,82,134,0.330913,16.3742,0,0,-1.2,54.34637667,24.41686133,0,-0.0143773,-255,0,-255,0,0,0,0,0,0,0,0
75,82,134,0.335409,16.2803,0,0,-1.2,54.34633233,24.41686367,0,-0.0143773,-255,0,-255,0,0,0,0,0,0,0,0
76,82,134,0.339906,16.1865,0,0,-1.2,54.34628800,24.41686600,0,0.0759403,-255,0,-255,0,0,0,0,0,0,0,0
77,82,137,0.344282,15.7551,0,0,-1.2,54.34624500,24.41687000,0,0.166258,-255,0,-255,0,0,0,0,0,0,0,0
78,82,136,0.348656,15.7526,0,0,-1.25,54.34620200,24.41687375,0,0.142255,-255,0,-255,0,0,0,0,0,0,0,0
79,82,136,0.353029,15.7501,0,0,-1.3,54.34615900,24.41687750,0,0.118252,-255,0,-255,0,0,0,0,0,0,0,0
80,82,136,0.357403,15.7477,0,0,-1.35,54.34611600,24.41688125,0,0.0942493,-255,0,-255,0,0,0,0,0,0,0,0
81,82,136,0.361777,15.7452,0,0,-1.4,54.34607300,24.41688500,0,-0.165808,-255,0,-255,0,0,0,0,0,0,0,0
82,82,135,0.366081,15.6954,0,0,-1.4,54.34603100,24.41689100,0,-0.311545,-255,0,-255,0,0,0,0,0,0,0,0
83,82,135,0.370386,15.6456,0,0,-1.4,54.34598900,24.41689700,0,-0.457282,-255,0,-255,0,0,0,0,0,0,0,0
84,82,135,0.37469,15.5958,0,0,-1.4,54.34594700,24.41690300,0,-0.457282,-255,0,-255,0,0,0,0,0,0,0,0
85,82,135,0.378995,15.546,0,0,-1.4,54.34590500,24.41690900,0,-0.457282,-255,0,-255,0,0,0,0,0,0,0,0
86,82,135,0.383299,15.4962,0,0,-1.4,54.34586300,24.41691500,0,-0.457282,-255,0,-255,0,0,0,0,0,0,0,0
87,80,134,0.387677,15.5836,0,0,-1.33333,54.34582100,24.41692433,0,-0.304981,-255,0,-255,0,0,0,0,0,0,0,0
88,80,134,0.392054,15.6709,0,0,-1.26667,54.34577900,24.41693367,0,-0.0383599,-255,0,-255,0,0,0,0,0,0,0,0
89,80,134,0.396431,15.7583,0,0,-1.2,54.34573700,24.41694300,0,0.228261,-255,0,-255,0,0,0,0,0,0,0,0
90,81,138,0.400729,15.6871,0,0,-1.15,54.34569525,24.41695000,0,0.458909,-255,0,-255,0,0,0,0,0,0,0,0
91,81,138,0.405028,15.616,0,0,-1.1,54.34565350,24.41695700,0,0.689556,-255,0,-255,0,0,0,0,0,0,0,0
92,81,138,0.409326,15.5448,0,0,-1.05,54.34561175,24.41696400,0,0.805882,-255,0,-255,0,0,0,0,0,0,0,0
93,81,138,0.413624,15.4737,0,0,-1,54.34557000,24.41697100,0,0.922209,-255,0,-255,0,0,0,0,0,0,0,0
94,80,143,0.41767,15.2464,0,0,-1,54.34553200,24.41698225,0,0.922209,-255,0,-255,0,0,0,0,0,0,0,0
95,80,143,0.421716,15.0192,0,0,-1,54.34549400,24.41699350,0,0.922209,-255,0,-255,0,0,0,0,0,0,0,0
96,80,143,0.425761,14.7919,0,0,-1,54.34545600,24.41700475,0,0.922209,-255,0,-255,0,0,0,0,0,0,0,0
97,80,143,0.429807,14.5647,0,0,-1,54.34541800,24.41701600,0,0.769908,-255,0,-255,0,0,0,0,0,0,0,0
98,80,146,0.43387,14.5952,0,0,-1,54.34538050,24.41702900,0,0.617607,-255,0,-255,0,0,0,0,0,0,0,0
99,80,146,0.437933,14.6258,0,0,-1,54.34534300,24.41704200,0,0.465306,-255,0,-255,0,0,0,0,0,0,0,0
100,80,149,0.442006,14.6454,0,0,-1,54.34530400,24.41705100,0,0.34898,-255,0,-255,0,0,0,0,0,0,0,0
101,80,149,0.44608,14.6649,0,0,-1,54.34526500,24.41706000,0,0.232653,-255,0,-255,0,0,0,0,0,0,0,0
102,80,152,0.450294,14.9171,0,0,-1,54.34522400,24.41706650,0,0.116327,-255,0,-255,0,0,0,0,0,0,0,0
103,80,152,0.454507,15.1693,0,0,-1,54.34518300,24.41707300,0,0,-255,0,-255,0,0,0,0,0,0,0,0
104,80,153,0.458631,14.8468,0,0,-1,54.34514300,24.41708000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
105,80,156,0.462719,14.7817,0,0,-1.1,54.34510300,24.41708500,0,-0.24462,-255,0,-255,0,0,0,0,0,0,0,0
106,80,156,0.466807,14.7167,0,0,-1.2,54.34506300,24.41709000,0,-0.48924,-255,0,-255,0,0,0,0,0,0,0,0
107,81,160,0.470841,14.6775,0,0,-1.24,54.34502400,24.41709740,0,-0.588408,-255,0,-255,0,0,0,0,0,0,0,0
108,81,160,0.474874,14.6383,0,0,-1.28,54.34498500,24.41710480,0,-0.687576,-255,0,-255,0,0,0,0,0,0,0,0
109,81,160,0.478908,14.5992,0,0,-1.32,54.34494600,24.41711220,0,-0.786744,-255,0,-255,0,0,0,0,0,0,0,0
110,81,160,0.482941,14.56,0,0,-1.36,54.34490700,24.41711960,0,-0.885912,-255,0,-255,0,0,0,0,0,0,0,0
111,81,160,0.486975,14.5208,0,0,-1.4,54.34486800,24.41712700,0,-0.98508,-255,0,-255,0,0,0,0,0,0,0,0
112,81,160,0.491199,15.2049,0,0,-1.4,54.34482700,24.41713400,0,-0.98508,-255,0,-255,0,0,0,0,0,0,0,0
113,80,160,0.495233,15.0686,0,0,-1.4,54.34478840,24.41714300,0,-0.98508,-255,0,-255,0,0,0,0,0,0,0,0
114,80,160,0.499267,14.9324,0,0,-1.4,54.34474980,24.41715200,0,-0.98508,-255,0,-255,0,0,0,0,0,0,0,0
115,80,160,0.503302,14.7961,0,0,-1.4,54.34471120,24.41716100,0,-0.74046,-255,0,-255,0,0,0,0,0,0,0,0
116,80,160,0.507336,14.6598,0,0,-1.4,54.34467260,24.41717000,0,-0.49584,-255,0,-255,0,0,0,0,0,0,0,0
117,80,160,0.51137,14.5236,0,0,-1.4,54.34463400,24.41717900,0,-0.396672,-255,0,-255,0,0,0,0,0,0,0,0
118,80,159,0.515456,14.6157,0,0,-1.4,54.34459550,24.41719000,0,-0.297504,-255,0,-255,0,0,0,0,0,0,0,0
119,80,159,0.519541,14.7078,0,0,-1.4,54.34455700,24.41720100,0,-0.198336,-255,0,-255,0,0,0,0,0,0,0,0
120,82,158,0.523708,14.7661,0,0,-1.4,54.34451780,24.41721240,0,-0.099168,-255,0,-255,0,0,0,0,0,0,0,0
121,82,158,0.527874,14.8244,0,0,-1.4,54.34447860,24.41722380,0,0,-255,0,-255,0,0,0,0,0,0,0,0
122,82,158,0.532041,14.8828,0,0,-1.4,54.34443940,24.41723520,0,0,-255,0,-255,0,0,0,0,0,0,0,0
123,82,158,0.536207,14.9411,0,0,-1.4,54.34440020,24.41724660,0,0,-255,0,-255,0,0,0,0,0,0,0,0
124,82,158,0.540374,14.9994,0,0,-1.4,54.34436100,24.41725800,0,0,-255,0,-255,0,0,0,0,0,0,0,0
125,82,159,0.544525,14.9716,0,0,-1.5,54.34432150,24.41726800,0,-0.240902,-255,0,-255,0,0,0,0,0,0,0,0
126,82,159,0.548676,14.9438,0,0,-1.6,54.34428200,24.41727800,0,-0.481805,-255,0,-255,0,0,0,0,0,0,0,0
127,82,162,0.552625,14.2163,0,0,-1.4,54.34424400,24.41728600,0,0.0246552,-255,0,-255,0,0,0,0,0,0,0,0
128,82,159,0.556741,14.3666,0,0,-1.45,54.34420450,24.41729475,0,-0.0968218,-255,0,-255,0,0,0,0,0,0,0,0
129,82,159,0.560857,14.517,0,0,-1.5,54.34416500,24.41730350,0,-0.218299,-255,0,-255,0,0,0,0,0,0,0,0
130,82,159,0.564973,14.6673,0,0,-1.55,54.34412550,24.41731225,0,-0.339776,-255,0,-255,0,0,0,0,0,0,0,0
131,82,159,0.569089,14.8176,0,0,-1.6,54.34408600,24.41732100,0,-0.461253,-255,0,-255,0,0,0,0,0,0,0,0
132,82,162,0.573223,14.8818,0,0,-1.6,54.34404700,24.41733200,0,-0.461253,-255,0,-255,0,0,0,0,0,0,0,0
133,82,161,0.577325,14.825,0,0,-1.6,54.34400800,24.41734200,0,-0.461253,-255,0,-255,0,0,0,0,0,0,0,0
134,82,161,0.581427,14.7683,0,0,-1.6,54.34396900,24.41735200,0,-0.461253,-255,0,-255,0,0,0,0,0,0,0,0
135,81,160,0.585789,14.9554,0,0,-1.68,54.34392820,24.41736460,0,-0.403748,-255,0,-255,0,0,0,0,0,0,0,0
136,81,160,0.590152,15.1424,0,0,-1.76,54.34388740,24.41737720,0,-0.346244,-255,0,-255,0,0,0,0,0,0,0,0
137,81,160,0.594514,15.3295,0,0,-1.84,54.34384660,24.41738980,0,-1.0361,-255,0,-255,0,0,0,0,0,0,0,0
138,81,160,0.598876,15.5165,0,0,-1.92,54.34380580,24.41740240,0,-1.09802,-255,0,-255,0,0,0,0,0,0,0,0
139,81,160,0.603238,15.7036,0,0,-2,54.34376500,24.41741500,0,-1.15994,-255,0,-255,0,0,0,0,0,0,0,0
140,81,160,0.607506,15.6189,0,0,-1.95,54.34372575,24.41742900,0,-0.921317,-255,0,-255,0,0,0,0,0,0,0,0
141,81,160,0.611774,15.5343,0,0,-1.9,54.34368650,24.41744300,0,-0.682691,-255,0,-255,0,0,0,0,0,0,0,0
142,81,160,0.616042,15.4497,0,0,-1.85,54.34364725,24.41745700,0,-0.565542,-255,0,-255,0,0,0,0,0,0,0,0
143,81,160,0.62031,15.365,0,0,-1.8,54.34360800,24.41747100,0,-0.448393,-255,0,-255,0,0,0,0,0,0,0,0
144,82,159,0.624481,15.295,0,0,-1.84,54.34356920,24.41748360,0,-0.544297,-255,0,-255,0,0,0,0,0,0,0,0
145,82,159,0.628652,15.225,0,0,-1.88,54.34353040,24.41749620,0,-0.456803,-255,0,-255,0,0,0,0,0,0,0,0
146,82,159,0.632823,15.155,0,0,-1.92,54.34349160,24.41750880,0,-0.369309,-255,0,-255,0,0,0,0,0,0,0,0
147,82,159,0.636993,15.085,0,0,-1.96,54.34345280,24.41752140,0,-0.281815,-255,0,-255,0,0,0,0,0,0,0,0
148,82,159,0.641164,15.015,0,0,-2,54.34341400,24.41753400,0,-0.194322,-255,0,-255,0,0,0,0,0,0,0,0
149,82,159,0.645141,14.3164,0,0,-2,54.34337700,24.41754600,0,-0.0109239,-255,0,-255,0,0,0,0,0,0,0,0
150,82,159,0.64923,14.3969,0,0,-1.96,54.34333840,24.41755680,0,-0.0302392,-255,0,-255,0,0,0,0,0,0,0,0
151,82,159,0.653318,14.4774,0,0,-1.92,54.34329980,24.41756760,0,-0.0495544,-255,0,-255,0,0,0,0,0,0,0,0
152,82,159,0.657407,14.5578,0,0,-1.88,54.34326120,24.41757840,0,-0.0688697,-255,0,-255,0,0,0,0,0,0,0,0
153,82,159,0.661495,14.6383,0,0,-1.84,54.34322260,24.41758920,0,-0.088185,-255,0,-255,0,0,0,0,0,0,0,0
154,82,159,0.665584,14.7188,0,0,-1.8,54.34318400,24.41760000,0,0.105553,-255,0,-255,0,0,0,0,0,0,0,0
155,82,159,0.669914,15.153,0,0,-1.8,54.34314350,24.41761250,0,0.201457,-255,0,-255,0,0,0,0,0,0,0,0
156,82,159,0.674243,15.5871,0,0,-1.8,54.34310300,24.41762500,0,0.297361,-255,0,-255,0,0,0,0,0,0,0,0
157,82,156,0.678468,15.3975,0,0,-1.8,54.34306400,24.41763850,0,0.393265,-255,0,-255,0,0,0,0,0,0,0,0
158,82,156,0.682692,15.2079,0,0,-1.8,54.34302500,24.41765200,0,0.489169,-255,0,-255,0,0,0,0,0,0,0,0
159,82,153,0.687007,15.2897,0,0,-1.8,54.34298525,24.41766600,0,0.489169,-255,0,-255,0,0,0,0,0,0,0,0
160,82,153,0.691323,15.3714,0,0,-1.8,54.34294550,24.41768000,0,0.391335,-255,0,-255,0,0,0,0,0,0,0,0
161,82,153,0.695638,15.4531,0,0,-1.8,54.34290575,24.41769400,0,0.293501,-255,0,-255,0,0,0,0,0,0,0,0
162,82,153,0.699953,15.5349,0,0,-1.8,54.34286600,24.41770800,0,0.195668,-255,0,-255,0,0,0,0,0,0,0,0
163,82,154,0.704032,15.1086,0,0,-1.7,54.34282900,24.41772250,0,0.343025,-255,0,-255,0,0,0,0,0,0,0,0
164,82,154,0.70811,14.6824,0,0,-1.6,54.34279200,24.41773700,0,0.490382,-255,0,-255,0,0,0,0,0,0,0,0
165,82,154,0.712193,14.6856,0,0,-1.64,54.34275500,24.41775160,0,0.392412,-255,0,-255,0,0,0,0,0,0,0,0
166,82,154,0.716276,14.6888,0,0,-1.68,54.34271800,24.41776620,0,0.294441,-255,0,-255,0,0,0,0,0,0,0,0
167,82,154,0.720359,14.6919,0,0,-1.72,54.34268100,24.41778080,0,0.196471,-255,0,-255,0,0,0,0,0,0,0,0
168,82,154,0.724442,14.6951,0,0,-1.76,54.34264400,24.41779540,0,0.0984999,-255,0,-255,0,0,0,0,0,0,0,0
169,82,154,0.728524,14.6983,0,0,-1.8,54.34260700,24.41781000,0,0,-255,0,-255,0,0,0,0,0,0,0,0
170,82,153,0.732689,14.7963,0,0,-1.8,54.34256900,24.41782433,0,0,-255,0,-255,0,0,0,0,0,0,0,0
171,82,153,0.736853,14.8943,0,0,-1.8,54.34253100,24.41783867,0,0,-255,0,-255,0,0,0,0,0,0,0,0
172,82,153,0.741018,14.9922,0,0,-1.8,54.34249300,24.41785300,0,0,-255,0,-255,0,0,0,0,0,0,0,0
173,82,154,0.745045,14.8934,0,0,-1.8,54.34245660,24.41786760,0,-0.244662,-255,0,-255,0,0,0,0,0,0,0,0
174,82,154,0.749072,14.7945,0,0,-1.8,54.34242020,24.41788220,0,-0.489853,-255,0,-255,0,0,0,0,0,0,0,0
175,82,154,0.753099,14.6956,0,0,-1.8,54.34238380,24.41789680,0,-0.391882,-255,0,-255,0,0,0,0,0,0,0,0
176,82,154,0.757127,14.5967,0,0,-1.8,54.34234740,24.41791140,0,-0.293912,-255,0,-255,0,0,0,0,0,0,0,0
177,82,154,0.761154,14.4979,0,0,-1.8,54.34231100,24.41792600,0,-0.195941,-255,0,-255,0,0,0,0,0,0,0,0
178,82,153,0.765347,14.6974,0,0,-1.86667,54.34227300,24.41794100,0,-0.256949,-255,0,-255,0,0,0,0,0,0,0,0
179,82,153,0.769541,14.8969,0,0,-1.93333,54.34223500,24.41795600,0,-0.317957,-255,0,-255,0,0,0,0,0,0,0,0
180,82,153,0.773734,15.0964,0,0,-2,54.34219700,24.41797100,0,-0.476935,-255,0,-255,0,0,0,0,0,0,0,0
181,82,154,0.777849,15.0395,0,0,-2,54.34215820,24.41798200,0,-0.476935,-255,0,-255,0,0,0,0,0,0,0,0
182,82,154,0.781963,14.9827,0,0,-2,54.34211940,24.41799300,0,-0.476935,-255,0,-255,0,0,0,0,0,0,0,0
183,82,154,0.786078,14.9258,0,0,-2,54.34208060,24.41800400,0,-0.476935,-255,0,-255,0,0,0,0,0,0,0,0
184,82,154,0.790192,14.869,0,0,-2,54.34204180,24.41801500,0,-0.476935,-255,0,-255,0,0,0,0,0,0,0,0
185,82,154,0.794307,14.8121,0,0,-2,54.34200300,24.41802600,0,-0.476935,-255,0,-255,0,0,0,0,0,0,0,0
186,82,153,0.798588,15.1133,0,0,-2,54.34196300,24.41803850,0,-0.476935,-255,0,-255,0,0,0,0,0,0,0,0
187,82,153,0.80287,15.4146,0,0,-2,54.34192300,24.41805100,0,-0.476935,-255,0,-255,0,0,0,0,0,0,0,0
188,82,152,0.807032,15.3278,0,0,-2,54.34188300,24.41805960,0,-0.317957,-255,0,-255,0,0,0,0,0,0,0,0
189,82,152,0.811193,15.2411,0,0,-2,54.34184300,24.41806820,0,-0.158978,-255,0,-255,0,0,0,0,0,0,0,0
190,82,152,0.815354,15.1543,0,0,-2,54.34180300,24.41807680,0,0,-255,0,-255,0,0,0,0,0,0,0,0
191,82,152,0.819515,15.0675,0,0,-2,54.34176300,24.41808540,0,0,-255,0,-255,0,0,0,0,0,0,0,0
192,82,152,0.823677,14.9808,0,0,-2,54.34172300,24.41809400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
193,82,149,0.827726,14.8801,0,0,-2,54.34168375,24.41810100,0,0,-255,0,-255,0,0,0,0,0,0,0,0
194,82,149,0.831776,14.7795,0,0,-2,54.34164450,24.41810800,0,0,-255,0,-255,0,0,0,0,0,0,0,0
195,82,149,0.835825,14.6789,0,0,-2,54.34160525,24.41811500,0,0,-255,0,-255,0,0,0,0,0,0,0,0
196,82,149,0.839875,14.5783,0,0,-2,54.34156600,24.41812200,0,0,-255,0,-255,0,0,0,0,0,0,0,0
197,82,150,0.84413,14.7266,0,0,-2,54.34152460,24.41812860,0,0,-255,0,-255,0,0,0,0,0,0,0,0
198,82,150,0.848386,14.8748,0,0,-2,54.34148320,24.41813520,0,0,-255,0,-255,0,0,0,0,0,0,0,0
199,82,150,0.852641,15.0231,0,0,-2,54.34144180,24.41814180,0,0,-255,0,-255,0,0,0,0,0,0,0,0
200,82,150,0.856897,15.1714,0,0,-2,54.34140040,24.41814840,0,0,-255,0,-255,0,0,0,0,0,0,0,0
201,82,150,0.861152,15.3197,0,0,-2,54.34135900,24.41815500,0,0,-255,0,-255,0,0,0,0,0,0,0,0
202,82,150,0.865126,14.3052,0,0,-2,54.34132000,24.41815900,0,0,-255,0,-255,0,0,0,0,0,0,0,0
203,82,151,0.869276,14.4324,0,0,-1.96,54.34127920,24.41816260,0,0.0963785,-255,0,-255,0,0,0,0,0,0,0,0
204,82,151,0.873427,14.5596,0,0,-1.92,54.34123840,24.41816620,0,0.192757,-255,0,-255,0,0,0,0,0,0,0,0
205,82,151,0.877577,14.6867,0,0,-1.88,54.34119760,24.41816980,0,0.289136,-255,0,-255,0,0,0,0,0,0,0,0
