secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
202,81,150,0.907731,15.4236,0,0,11.6,54.43601300,24.52636800,0,0.51549,-255,0,-255,0,0,0,0,0,0,0,0
203,81,149,0.911833,15.0941,0,0,11.9,54.43602400,24.52633250,0,1.24697,-255,0,-255,0,0,0,0,0,0,0,0
204,81,149,0.915934,14.7646,0,0,12.2,54.43603500,24.52629700,0,2.12645,-255,0,-255,0,0,0,0,0,0,0,0
205,81,151,0.920376,15.3774,0,0,11.7,54.43606200,24.52626550,0,1.14876,-255,0,-255,0,0,0,0,0,0,0,0
206,81,151,0.924817,15.9902,0,0,11.2,54.43608900,24.52623400,0,0.171072,-255,0,-255,0,0,0,0,0,0,0,0
207,81,151,0.929709,16.3139,0,0,11.4,54.43612700,24.52620680,0,0.343498,-255,0,-255,0,0,0,0,0,0,0,0
208,81,151,0.9346,16.6376,0,0,11.6,54.43616500,24.52617960,0,0.515923,-255,0,-255,0,0,0,0,0,0,0,0
209,81,151,0.939491,16.9614,0,0,11.8,54.43620300,24.52615240,0,0.431794,-255,0,-255,0,0,0,0,0,0,0,0
210,81,151,0.944383,17.2851,0,0,12,54.43624100,24.52612520,0,0.347664,-255,0,-255,0,0,0,0,0,0,0,0
211,81,151,0.949274,17.6088,0,0,12.2,54.43627900,24.52609800,0,1.25601,-255,0,-255,0,0,0,0,0,0,0,0
212,81,150,0.954518,18.8792,0,0,11.6,54.43631900,24.52606800,0,0.111899,-255,0,-255,0,0,0,0,0,0,0,0
213,82,150,0.959437,18.645,0,0,11.56,54.43635700,24.52604040,0,-0.7009,-255,0,-255,0,0,0,0,0,0,0,0
214,82,150,0.964356,18.4108,0,0,11.52,54.43639500,24.52601280,0,-1.5137,-255,0,-255,0,0,0,0,0,0,0,0
215,82,150,0.969275,18.1766,0,0,11.48,54.43643300,24.52598520,0,-0.469327,-255,0,-255,0,0,0,0,0,0,0,0
216,82,150,0.974194,17.9425,0,0,11.44,54.43647100,24.52595760,0,0.575045,-255,0,-255,0,0,0,0,0,0,0,0
217,82,150,0.979113,17.7083,0,0,11.4,54.43650900,24.52593000,0,0.0848405,-255,0,-255,0,0,0,0,0,0,0,0
218,82,151,0.984021,17.6981,0,0,11.5,54.43654650,24.52590200,0,-0.120282,-255,0,-255,0,0,0,0,0,0,0,0
219,82,151,0.988928,17.6879,0,0,11.6,54.43658400,24.52587400,0,-0.325404,-255,0,-255,0,0,0,0,0,0,0,0
220,82,151,0.993836,17.6777,0,0,11.7,54.43662150,24.52584600,0,-0.530527,-255,0,-255,0,0,0,0,0,0,0,0
221,82,151,0.998744,17.6675,0,0,11.8,54.43665900,24.52581800,0,-0.735649,-255,0,-255,0,0,0,0,0,0,0,0
222,82,153,1.00346,17.3239,0,0,10.9,54.43669450,24.52579050,0,-1.49963,-255,0,-255,0,0,0,0,0,0,0,0
223,82,153,1.00818,16.9803,0,0,10,54.43673000,24.52576300,0,-3.32641,-255,0,-255,0,0,0,0,0,0,0,0
224,82,153,1.01301,17.0824,0,0,10.05,54.43676825,24.52573700,0,-3.14157,-255,0,-255,0,0,0,0,0,0,0,0
225,82,153,1.01784,17.1845,0,0,10.1,54.43680650,24.52571100,0,-2.95674,-255,0,-255,0,0,0,0,0,0,0,0
226,82,153,1.02267,17.2867,0,0,10.15,54.43684475,24.52568500,0,-2.77191,-255,0,-255,0,0,0,0,0,0,0,0
227,82,153,1.0275,17.3888,0,0,10.2,54.43688300,24.52565900,0,-2.58708,-255,0,-255,0,0,0,0,0,0,0,0
228,82,152,1.03192,16.6576,0,0,10.4,54.43692200,24.52564100,0,-2.33876,-255,0,-255,0,0,0,0,0,0,0,0
229,82,152,1.03635,15.9264,0,0,10.6,54.43696100,24.52562300,0,-2.09044,-255,0,-255,0,0,0,0,0,0,0,0
230,82,153,1.04021,14.9181,0,0,11.1,54.43699900,24.52561950,0,-1.00015,-255,0,-255,0,0,0,0,0,0,0,0
231,82,153,1.04407,13.9098,0,0,11.6,54.43703700,24.52561600,0,0.0901391,-255,0,-255,0,0,0,0,0,0,0,0
232,82,152,1.04784,13.7274,0,0,11.4,54.43707300,24.52562450,0,1.46667,-255,0,-255,0,0,0,0,0,0,0,0
233,82,152,1.0516,13.545,0,0,11.2,54.43710900,24.52563300,0,2.84321,-255,0,-255,0,0,0,0,0,0,0,0
234,82,152,1.05515,12.7994,0,0,9.8,54.43714200,24.52564400,0,-1.198,-255,0,-255,0,0,0,0,0,0,0,0
235,82,154,1.05934,13.5552,0,0,10.2,54.43717633,24.52566500,0,-0.345773,-255,0,-255,0,0,0,0,0,0,0,0
236,82,154,1.06352,14.311,0,0,10.6,54.43721067,24.52568600,0,0.506456,-255,0,-255,0,0,0,0,0,0,0,0
237,82,154,1.06771,15.0668,0,0,11,54.43724500,24.52570700,0,1.35869,-255,0,-255,0,0,0,0,0,0,0,0
238,82,155,1.0722,16.1692,0,0,10,54.43727700,24.52573500,0,-1.31985,-255,0,-255,0,0,0,0,0,0,0,0
239,82,154,1.07679,16.2364,0,0,10.2,54.43730060,24.52577020,0,-1.3357,-255,0,-255,0,0,0,0,0,0,0,0
240,82,154,1.08137,16.3035,0,0,10.4,54.43732420,24.52580540,0,-2.19352,-255,0,-255,0,0,0,0,0,0,0,0
241,82,154,1.08596,16.3707,0,0,10.6,54.43734780,24.52584060,0,-3.05135,-255,0,-255,0,0,0,0,0,0,0,0
242,82,154,1.09054,16.4378,0,0,10.8,54.43737140,24.52587580,0,-2.08355,-255,0,-255,0,0,0,0,0,0,0,0
243,82,154,1.09512,16.505,0,0,11,54.43739500,24.52591100,0,-1.11576,-255,0,-255,0,0,0,0,0,0,0,0
244,82,154,1.09958,16.3518,0,0,10.8,54.43740133,24.52595067,0,2.3732,-255,0,-255,0,0,0,0,0,0,0,0
245,82,154,1.10404,16.1985,0,0,10.6,54.43740767,24.52599033,0,0.968728,-255,0,-255,0,0,0,0,0,0,0,0
246,82,154,1.1085,16.0453,0,0,10.4,54.43741400,24.52603000,0,-0.435746,-255,0,-255,0,0,0,0,0,0,0,0
247,82,153,1.1133,16.6687,0,0,12.1,54.43740550,24.52607250,0,2.14769,-255,0,-255,0,0,0,0,0,0,0,0
248,82,153,1.1181,17.2922,0,0,13.8,54.43739700,24.52611500,0,7.91332,-255,0,-255,0,0,0,0,0,0,0,0
249,82,154,1.12279,16.8654,0,0,11.6,54.43737700,24.52615300,0,11.0163,-255,0,-255,0,0,0,0,0,0,0,0
250,82,153,1.12752,17.046,0,0,10.8,54.43735200,24.52618900,0,8.89049,-255,0,-255,0,0,0,0,0,0,0,0
251,82,152,1.13204,16.6545,0,0,11.9,54.43732250,24.52621950,0,10.8892,-255,0,-255,0,0,0,0,0,0,0,0
252,82,152,1.13656,16.263,0,0,13,54.43729300,24.52625000,0,12.888,-255,0,-255,0,0,0,0,0,0,0,0
253,82,151,1.1409,15.6292,0,0,12,54.43726200,24.52627700,0,10.1484,-255,0,-255,0,0,0,0,0,0,0,0
254,82,153,1.14549,15.8535,0,0,12.25,54.43722675,24.52630300,0,11.1417,-255,0,-255,0,0,0,0,0,0,0,0
255,82,153,1.15008,16.0778,0,0,12.5,54.43719150,24.52632900,0,12.135,-255,0,-255,0,0,0,0,0,0,0,0
256,82,153,1.15467,16.3021,0,0,12.75,54.43715625,24.52635500,0,13.1283,-255,0,-255,0,0,0,0,0,0,0,0
257,82,153,1.15926,16.5264,0,0,13,54.43712100,24.52638100,0,10.1337,-255,0,-255,0,0,0,0,0,0,0,0
258,82,152,1.16383,16.4558,0,0,12.8,54.43708600,24.52640700,0,6.157,-255,0,-255,0,0,0,0,0,0,0,0
259,81,152,1.1684,16.4547,0,0,13.2,54.43704875,24.52643025,0,3.49312,-255,0,-255,0,0,0,0,0,0,0,0
260,81,152,1.17297,16.4536,0,0,13.6,54.43701150,24.52645350,0,6.05797,-255,0,-255,0,0,0,0,0,0,0,0
261,81,152,1.17754,16.4526,0,0,14,54.43697425,24.52647675,0,4.49829,-255,0,-255,0,0,0,0,0,0,0,0
262,81,152,1.18211,16.4515,0,0,14.4,54.43693700,24.52650000,0,2.93862,-255,0,-255,0,0,0,0,0,0,0,0
263,81,151,1.18668,16.4558,0,0,11.2,54.43690200,24.52652600,0,6.1173,-255,0,-255,0,0,0,0,0,0,0,0
264,82,151,1.19114,16.2515,0,0,13.6,54.43686800,24.52655150,0,6.44802,-255,0,-255,0,0,0,0,0,0,0,0
265,82,151,1.1956,16.0473,0,0,16,54.43683400,24.52657700,0,6.77874,-255,0,-255,0,0,0,0,0,0,0,0
266,81,151,1.20006,16.055,0,0,15.1,54.43679950,24.52660200,0,4.21706,-255,0,-255,0,0,0,0,0,0,0,0
267,81,151,1.20452,16.0628,0,0,14.2,54.43676500,24.52662700,0,1.65539,-255,0,-255,0,0,0,0,0,0,0,0
268,81,152,1.20898,16.0496,0,0,14.7,54.43673150,24.52665300,0,3.21538,-255,0,-255,0,0,0,0,0,0,0,0
269,81,152,1.21343,16.0364,0,0,15.2,54.43669800,24.52667900,0,3.46252,-255,0,-255,0,0,0,0,0,0,0,0
270,82,152,1.21777,15.8933,0,0,14.9333,54.43666367,24.52670233,0,1.97212,-255,0,-255,0,0,0,0,0,0,0,0
271,82,152,1.2221,15.7502,0,0,14.6667,54.43662933,24.52672567,0,0.481713,-255,0,-255,0,0,0,0,0,0,0,0
272,82,152,1.22644,15.6071,0,0,14.4,54.43659500,24.52674900,0,-1.00869,-255,0,-255,0,0,0,0,0,0,0,0
273,82,151,1.23076,15.5804,0,0,15.4,54.43655600,24.52676500,0,0.4266,-255,0,-255,0,0,0,0,0,0,0,0
274,82,152,1.23538,16.618,0,0,15.2,54.43651200,24.52677600,0,-0.881966,-255,0,-255,0,0,0,0,0,0,0,0
275,82,152,1.23975,16.1736,0,0,15.8,54.43646950,24.52678300,0,-0.384035,-255,0,-255,0,0,0,0,0,0,0,0
276,82,152,1.24412,15.7293,0,0,16.4,54.43642700,24.52679000,0,3.00629,-255,0,-255,0,0,0,0,0,0,0,0
277,81,151,1.2488,16.2891,0,0,15.8,54.43638100,24.52678550,0,3.74139,-255,0,-255,0,0,0,0,0,0,0,0
278,81,151,1.25348,16.8489,0,0,15.2,54.43633500,24.52678100,0,1.33696,-255,0,-255,0,0,0,0,0,0,0,0
279,81,151,1.25784,16.265,0,0,15.3,54.43629500,24.52676650,0,0.444092,-255,0,-255,0,0,0,0,0,0,0,0
280,81,151,1.26219,15.6811,0,0,15.4,54.43625500,24.52675200,0,1.28877,-255,0,-255,0,0,0,0,0,0,0,0
281,82,152,1.26651,15.6061,0,0,15.1,54.43621950,24.52673050,0,1.2085,-255,0,-255,0,0,0,0,0,0,0,0
282,82,152,1.27082,15.5311,0,0,14.8,54.43618400,24.52670900,0,1.12823,-255,0,-255,0,0,0,0,0,0,0,0
283,82,152,1.27509,15.3551,0,0,14.8,54.43615300,24.52668300,0,-1.18237,-255,0,-255,0,0,0,0,0,0,0,0
284,82,153,1.27944,15.6941,0,0,14.8,54.43612400,24.52665400,0,-0.749101,-255,0,-255,0,0,0,0,0,0,0,0
285,82,156,1.28387,15.8117,0,0,14.8,54.43609800,24.52662200,0,-2.12233,-255,0,-255,0,0,0,0,0,0,0,0
286,82,156,1.28829,15.9293,0,0,14.8,54.43607200,24.52659000,0,-3.49556,-255,0,-255,0,0,0,0,0,0,0,0
287,82,155,1.29259,15.4498,0,0,14.8,54.43605000,24.52655700,0,-2.21358,-255,0,-255,0,0,0,0,0,0,0,0
288,82,153,1.29701,15.9161,0,0,14.8,54.43603400,24.52652000,0,-0.931602,-255,0,-255,0,0,0,0,0,0,0,0
289,82,154,1.30136,15.8004,0,0,14.8,54.43602350,24.52648200,0,-1.16118,-255,0,-255,0,0,0,0,0,0,0,0
290,82,154,1.30572,15.6847,0,0,14.8,54.43601300,24.52644400,0,-1.39075,-255,0,-255,0,0,0,0,0,0,0,0
291,82,154,1.31006,15.6488,0,0,14.8,54.43601250,24.52640500,0,-0.695377,-255,0,-255,0,0,0,0,0,0,0,0
292,82,154,1.31439,15.6128,0,0,14.8,54.43601200,24.52636600,0,0,-255,0,-255,0,0,0,0,0,0,0,0
293,82,154,1.31881,15.8813,0,0,14.8,54.43602000,24.52632700,0,0,-255,0,-255,0,0,0,0,0,0,0,0
294,82,154,1.32311,15.7832,0,0,14.8,54.43604350,24.52629475,0,0,-255,0,-255,0,0,0,0,0,0,0,0
295,82,154,1.32741,15.6851,0,0,14.8,54.43606700,24.52626250,0,0,-255,0,-255,0,0,0,0,0,0,0,0
296,82,154,1.33171,15.587,0,0,14.8,54.43609050,24.52623025,0,0,-255,0,-255,0,0,0,0,0,0,0,0
297,82,154,1.33602,15.4889,0,0,14.8,54.43611400,24.52619800,0,0,-255,0,-255,0,0,0,0,0,0,0,0
298,82,151,1.34098,16.0851,0,0,14.75,54.43615350,24.52617150,0,-0.100707,-255,0,-255,0,0,0,0,0,0,0,0
299,82,151,1.34595,16.6812,0,0,14.7,54.43619300,24.52614500,0,-0.201415,-255,0,-255,0,0,0,0,0,0,0,0
300,82,151,1.35091,17.2774,0,0,14.65,54.43623250,24.52611850,0,-0.302122,-255,0,-255,0,0,0,0,0,0,0,0
301,82,151,1.35588,17.8736,0,0,14.6,54.43627200,24.52609200,0,-0.402829,-255,0,-255,0,0,0,0,0,0,0,0
302,82,151,1.36086,17.912,0,0,14.5,54.43631050,24.52606400,0,-0.603381,-255,0,-255,0,0,0,0,0,0,0,0
303,82,151,1.36585,17.9505,0,0,14.4,54.43634900,24.52603600,0,-0.803933,-255,0,-255,0,0,0,0,0,0,0,0
304,82,150,1.37073,17.8304,0,0,14.3333,54.43638767,24.52600967,0,-0.940373,-255,0,-255,0,0,0,0,0,0,0,0
305,82,150,1.37562,17.7103,0,0,14.2667,54.43642633,24.52598333,0,-1.07681,-255,0,-255,0,0,0,0,0,0,0,0
306,82,150,1.38051,17.5902,0,0,14.2,54.43646500,24.52595700,0,-1.21325,-255,0,-255,0,0,0,0,0,0,0,0
307,82,151,1.38521,17.3751,0,0,14.2,54.43650200,24.52593133,0,-1.21325,-255,0,-255,0,0,0,0,0,0,0,0
308,82,151,1.38992,17.1601,0,0,14.2,54.43653900,24.52590567,0,-1.11254,-255,0,-255,0,0,0,0,0,0,0,0
309,82,151,1.39463,16.945,0,0,14.2,54.43657600,24.52588000,0,-1.01184,-255,0,-255,0,0,0,0,0,0,0,0
310,82,151,1.39916,16.8219,0,0,14.16,54.43661160,24.52585520,0,-0.999315,-255,0,-255,0,0,0,0,0,0,0,0
311,82,151,1.4037,16.6987,0,0,14.12,54.43664720,24.52583040,0,-0.986793,-255,0,-255,0,0,0,0,0,0,0,0
312,82,151,1.40824,16.5756,0,0,14.08,54.43668280,24.52580560,0,-0.874426,-255,0,-255,0,0,0,0,0,0,0,0
313,82,151,1.41277,16.4524,0,0,14.04,54.43671840,24.52578080,0,-0.76206,-255,0,-255,0,0,0,0,0,0,0,0
314,82,151,1.41731,16.3293,0,0,14,54.43675400,24.52575600,0,-0.713805,-255,0,-255,0,0,0,0,0,0,0,0
315,82,152,1.42205,16.5761,0,0,14,54.43678967,24.52572833,0,-0.577366,-255,0,-255,0,0,0,0,0,0,0,0
316,82,152,1.42679,16.8229,0,0,14,54.43682533,24.52570067,0,-0.440926,-255,0,-255,0,0,0,0,0,0,0,0
317,82,152,1.43153,17.0698,0,0,14,54.43686100,24.52567300,0,-0.440926,-255,0,-255,0,0,0,0,0,0,0,0
318,82,152,1.43593,16.4495,0,0,13.9,54.43690050,24.52565650,0,-0.668354,-255,0,-255,0,0,0,0,0,0,0,0
319,82,152,1.44033,15.8292,0,0,13.8,54.43694000,24.52564000,0,-0.895783,-255,0,-255,0,0,0,0,0,0,0,0
320,82,152,1.44453,15.4763,0,0,13.8,54.43698100,24.52563400,0,-0.807597,-255,0,-255,0,0,0,0,0,0,0,0
321,82,152,1.44873,15.1235,0,0,13.8,54.43702200,24.52562800,0,-0.719412,-255,0,-255,0,0,0,0,0,0,0,0
322,82,153,1.45298,15.2958,0,0,13.8,54.43706400,24.52562800,0,-0.631227,-255,0,-255,0,0,0,0,0,0,0,0
323,82,153,1.45764,16.7796,0,0,13.8,54.43710900,24.52563700,0,-0.543042,-255,0,-255,0,0,0,0,0,0,0,0
324,82,153,1.46215,16.5135,0,0,13.8,54.43715000,24.52565300,0,-0.454857,-255,0,-255,0,0,0,0,0,0,0,0
325,82,153,1.46666,16.2473,0,0,13.8,54.43719100,24.52566900,0,-0.454857,-255,0,-255,0,0,0,0,0,0,0,0
326,82,153,1.47114,16.0975,0,0,13.8,54.43722800,24.52569100,0,-0.454857,-255,0,-255,0,0,0,0,0,0,0,0
327,82,155,1.47553,16.0001,0,0,13.8,54.43725967,24.52571800,0,-0.454857,-255,0,-255,0,0,0,0,0,0,0,0
328,82,155,1.47992,15.9028,0,0,13.8,54.43729133,24.52574500,0,-0.227428,-255,0,-255,0,0,0,0,0,0,0,0
329,82,155,1.48431,15.8055,0,0,13.8,54.43732300,24.52577200,0,0,-255,0,-255,0,0,0,0,0,0,0,0
330,82,153,1.48885,16.0747,0,0,13.8,54.43734700,24.52580650,0,0,-255,0,-255,0,0,0,0,0,0,0,0
331,82,153,1.49339,16.3439,0,0,13.8,54.43737100,24.52584100,0,0,-255,0,-255,0,0,0,0,0,0,0,0
332,82,153,1.49797,16.5052,0,0,11.8,54.43739100,24.52587800,0,0,-255,0,-255,0,0,0,0,0,0,0,0
333,83,154,1.50215,15.0589,0,0,11.8,54.43740300,24.52591400,0,0,-255,0,-255,0,0,0,0,0,0,0,0
334,82,154,1.50639,15.1584,0,0,11.8,54.43741050,24.52595150,0,0,-255,0,-255,0,0,0,0,0,0,0,0
335,82,154,1.51063,15.2578,0,0,11.8,54.43741800,24.52598900,0,0,-255,0,-255,0,0,0,0,0,0,0,0
336,82,153,1.51541,17.2168,0,0,14.4,54.43741700,24.52603200,0,0,-255,0,-255,0,0,0,0,0,0,0,0
337,82,153,1.51992,16.2137,0,0,13,54.43741000,24.52607200,0,-3.10848,-255,0,-255,0,0,0,0,0,0,0,0
338,82,152,1.52452,16.3365,0,0,13.1333,54.43739367,24.52611067,0,-2.819,-255,0,-255,0,0,0,0,0,0,0,0
339,82,152,1.52913,16.4592,0,0,13.2667,54.43737733,24.52614933,0,-2.52953,-255,0,-255,0,0,0,0,0,0,0,0
340,82,152,1.53374,16.582,0,0,13.4,54.43736100,24.52618800,0,-2.24006,-255,0,-255,0,0,0,0,0,0,0,0
341,82,154,1.53788,15.7466,0,0,13.2,54.43733600,24.52621750,0,-2.72292,-255,0,-255,0,0,0,0,0,0,0,0
342,82,154,1.54202,14.9112,0,0,13,54.43731100,24.52624700,0,-3.20578,-255,0,-255,0,0,0,0,0,0,0,0
343,82,154,1.54628,15.0592,0,0,12.5333,54.43728000,24.52627300,0,-4.29988,-255,0,-255,0,0,0,0,0,0,0,0
344,82,154,1.55055,15.2071,0,0,12.0667,54.43724900,24.52629900,0,-5.39397,-255,0,-255,0,0,0,0,0,0,0,0
345,82,154,1.55482,15.3551,0,0,11.6,54.43721800,24.52632500,0,-6.48807,-255,0,-255,0,0,0,0,0,0,0,0
346,82,153,1.55934,15.83,0,0,12.4,54.43718400,24.52635150,0,-4.72173,-255,0,-255,0,0,0,0,0,0,0,0
347,82,153,1.56387,16.3049,0,0,13.2,54.43715000,24.52637800,0,0.153091,-255,0,-255,0,0,0,0,0,0,0,0
348,82,153,1.56875,17.5594,0,0,11.6,54.43711200,24.52640500,0,-3.41668,-255,0,-255,0,0,0,0,0,0,0,0
349,82,152,1.57321,16.7979,0,0,12.2,54.43707850,24.52643100,0,-2.35921,-255,0,-255,0,0,0,0,0,0,0,0
350,82,152,1.57766,16.0364,0,0,12.8,54.43704500,24.52645700,0,-1.30175,-255,0,-255,0,0,0,0,0,0,0,0
351,82,152,1.58238,16.9913,0,0,10.8,54.43700900,24.52648400,0,0.528049,-255,0,-255,0,0,0,0,0,0,0,0
352,82,151,1.58703,16.8654,0,0,11.7,54.43697300,24.52651000,0,2.94645,-255,0,-255,0,0,0,0,0,0,0,0
353,82,151,1.59168,16.7395,0,0,12.6,54.43693700,24.52653600,0,5.97609,-255,0,-255,0,0,0,0,0,0,0,0
354,82,152,1.5961,16.3301,0,0,12.7,54.43690300,24.52656100,0,7.29631,-255,0,-255,0,0,0,0,0,0,0,0
355,82,152,1.60052,15.9207,0,0,12.8,54.43686900,24.52658600,0,8.61653,-255,0,-255,0,0,0,0,0,0,0,0
356,82,153,1.60504,16.2538,0,0,11.6,54.43683300,24.52661000,0,4.19234,-255,0,-255,0,0,0,0,0,0,0,0
357,82,153,1.60937,15.9152,0,0,13.2,54.43679850,24.52663300,0,6.12387,-255,0,-255,0,0,0,0,0,0,0,0
358,82,153,1.61369,15.5765,0,0,14.8,54.43676400,24.52665600,0,13.102,-255,0,-255,0,0,0,0,0,0,0,0
359,81,151,1.61826,16.4558,0,0,12.2,54.43672900,24.52668200,0,15.453,-255,0,-255,0,0,0,0,0,0,0,0
360,82,152,1.62261,16.0546,0,0,13,54.43669550,24.52670650,0,15.9459,-255,0,-255,0,0,0,0,0,0,0,0
361,82,152,1.62696,15.6533,0,0,13.8,54.43666200,24.52673100,0,16.4388,-255,0,-255,0,0,0,0,0,0,0,0
362,82,153,1.63143,16.0974,0,0,15.4,54.43662500,24.52675300,0,18.0815,-255,0,-255,0,0,0,0,0,0,0,0
363,82,153,1.63608,16.7411,0,0,15,54.43658300,24.52677000,0,15.2858,-255,0,-255,0,0,0,0,0,0,0,0
364,82,154,1.64067,16.5164,0,0,14.2,54.43653900,24.52678000,0,13.316,-255,0,-255,0,0,0,0,0,0,0,0
365,82,154,1.64509,16.3185,0,0,14.4,54.43649533,24.52678200,0,13.542,-255,0,-255,0,0,0,0,0,0,0,0
366,82,154,1.64952,16.1206,0,0,14.6,54.43645167,24.52678400,0,16.652,-255,0,-255,0,0,0,0,0,0,0,0
367,82,154,1.65394,15.9227,0,0,14.8,54.43640800,24.52678600,0,13.4064,-255,0,-255,0,0,0,0,0,0,0,0
368,82,154,1.65865,16.4419,0,0,15,54.43636350,24.52677350,0,10.133,-255,0,-255,0,0,0,0,0,0,0,0
369,82,154,1.66336,16.961,0,0,15.2,54.43631900,24.52676100,0,6.85964,-255,0,-255,0,0,0,0,0,0,0,0
370,82,154,1.66793,16.7896,0,0,14.8,54.43628133,24.52673833,0,4.14423,-255,0,-255,0,0,0,0,0,0,0,0
371,82,154,1.6725,16.6182,0,0,14.4,54.43624367,24.52671567,0,1.42881,-255,0,-255,0,0,0,0,0,0,0,0
372,82,154,1.67707,16.4468,0,0,14,54.43620600,24.52669300,0,-3.02496,-255,0,-255,0,0,0,0,0,0,0,0
373,81,155,1.68162,16.4316,0,0,14.08,54.43617720,24.52666160,0,-1.98888,-255,0,-255,0,0,0,0,0,0,0,0
374,81,155,1.68616,16.4164,0,0,14.16,54.43614840,24.52663020,0,-0.0692367,-255,0,-255,0,0,0,0,0,0,0,0
375,81,155,1.69071,16.4011,0,0,14.24,54.43611960,24.52659880,0,-0.345496,-255,0,-255,0,0,0,0,0,0,0,0
376,81,155,1.69526,16.3859,0,0,14.32,54.43609080,24.52656740,0,-0.621756,-255,0,-255,0,0,0,0,0,0,0,0
377,81,155,1.6998,16.3707,0,0,14.4,54.43606200,24.52653600,0,-0.898015,-255,0,-255,0,0,0,0,0,0,0,0
378,81,154,1.70449,16.8654,0,0,13.8,54.43604200,24.52649800,0,-2.60325,-255,0,-255,0,0,0,0,0,0,0,0
379,82,152,1.70886,16.3028,0,0,14.6,54.43602900,24.52646050,0,-1.19805,-255,0,-255,0,0,0,0,0,0,0,0
380,82,152,1.71323,15.7402,0,0,15.4,54.43601600,24.52642300,0,1.50721,-255,0,-255,0,0,0,0,0,0,0,0
381,82,154,1.71757,15.616,0,0,14.4,54.43601500,24.52638400,0,0.0774358,-255,0,-255,0,0,0,0,0,0,0,0
382,82,153,1.72192,15.65,0,0,14,54.43601800,24.52634500,0,0.0328533,-255,0,-255,0,0,0,0,0,0,0,0
383,82,153,1.72609,15.029,0,0,14.8,54.43602500,24.52630800,0,1.77323,-255,0,-255,0,0,0,0,0,0,0,0
384,82,153,1.73014,14.572,0,0,14.2,54.43603600,24.52627300,0,0.115014,-255,0,-255,0,0,0,0,0,0,0,0
385,82,154,1.73433,14.8232,0,0,14,54.43605950,24.52624200,0,-0.538543,-255,0,-255,0,0,0,0,0,0,0,0
386,82,154,1.73852,15.0744,0,0,13.8,54.43608300,24.52621100,0,-1.1921,-255,0,-255,0,0,0,0,0,0,0,0
387,82,155,1.74308,16.4336,0,0,13.8,54.43611600,24.52618300,0,-1.36802,-255,0,-255,0,0,0,0,0,0,0,0
388,82,154,1.74819,18.3803,0,0,13.2,54.43615600,24.52615500,0,-1.26246,-255,0,-255,0,0,0,0,0,0,0,0
389,82,152,1.75299,17.8365,0,0,12.4,54.43619350,24.52612850,0,-4.75761,-255,0,-255,0,0,0,0,0,0,0,0
390,82,152,1.75779,17.2928,0,0,11.6,54.43623100,24.52610200,0,-8.25275,-255,0,-255,0,0,0,0,0,0,0,0
391,82,155,1.76247,16.8468,0,0,12,54.43626900,24.52607800,0,-5.09267,-255,0,-255,0,0,0,0,0,0,0,0
392,82,154,1.76737,17.1073,0,0,11.8667,54.43630833,24.52605233,0,-4.44483,-255,0,-255,0,0,0,0,0,0,0,0
393,82,154,1.77227,17.3678,0,0,11.7333,54.43634767,24.52602667,0,-6.63342,-255,0,-255,0,0,0,0,0,0,0,0
394,82,154,1.77716,17.6283,0,0,11.6,54.43638700,24.52600100,0,-5.42342,-255,0,-255,0,0,0,0,0,0,0,0
395,82,156,1.7818,17.3146,0,0,11.2667,54.43642367,24.52597600,0,-5.6649,-255,0,-255,0,0,0,0,0,0,0,0
396,82,156,1.78643,17.0009,0,0,10.9333,54.43646033,24.52595100,0,-5.90638,-255,0,-255,0,0,0,0,0,0,0,0
397,82,156,1.79107,16.6873,0,0,10.6,54.43649700,24.52592600,0,-6.62549,-255,0,-255,0,0,0,0,0,0,0,0
398,82,155,1.79573,16.7236,0,0,11.4,54.43653350,24.52590050,0,-3.73193,-255,0,-255,0,0,0,0,0,0,0,0
399,82,155,1.80038,16.7599,0,0,12.2,54.43657000,24.52587500,0,-0.348101,-255,0,-255,0,0,0,0,0,0,0,0
400,82,157,1.80518,16.9278,0,0,12.2,54.43660667,24.52584767,0,1.31734,-255,0,-255,0,0,0,0,0,0,0,0
401,82,157,1.80997,17.0957,0,0,12.2,54.43664333,24.52582033,0,0.462576,-255,0,-255,0,0,0,0,0,0,0,0
402,82,157,1.81477,17.2636,0,0,12.2,54.43668000,24.52579300,0,0.734866,-255,0,-255,0,0,0,0,0,0,0,0
403,82,157,1.81963,17.3222,0,0,11.85,54.43671800,24.52576625,0,0.287074,-255,0,-255,0,0,0,0,0,0,0,0
404,82,157,1.82449,17.3808,0,0,11.5,54.43675600,24.52573950,0,-0.160717,-255,0,-255,0,0,0,0,0,0,0,0
405,82,157,1.82935,17.4394,0,0,11.15,54.43679400,24.52571275,0,-0.161687,-255,0,-255,0,0,0,0,0,0,0,0
406,82,157,1.83421,17.498,0,0,10.8,54.43683200,24.52568600,0,-0.162656,-255,0,-255,0,0,0,0,0,0,0,0
407,82,156,1.83903,17.428,0,0,10.7,54.43687400,24.52566550,0,0.349059,-255,0,-255,0,0,0,0,0,0,0,0
408,82,156,1.84385,17.358,0,0,10.6,54.43691600,24.52564500,0,-1.57673,-255,0,-255,0,0,0,0,0,0,0,0
